year,month,week,region,shipment_type,retailer_code,retailer_name,brand_code,brand,shp_units,shp_amount
2020,8,22,AU,FOB,R028,IGA,B059,Black Adam Movie,337,6142.54
2020,4,14,PT,DOM,R002,Amazon,B073,Redakai,337,5094.34
2020,7,23,IN,FOB,R011,Reliance Retail,B054,Spy Gear,281,9138.76
2020,3,22,WE,DOM,R002,Amazon,B014,PixOs,307,10649.7
2020,5,18,BE,DOM,R002,Amazon,B055,Angry Birds,257,4902.57
2020,1,20,NL,FOB,R001,Walmart,B054,Spy Gear,492,12064.93
2020,7,16,FR,FOB,R001,Walmart,B075,Ionix Dragons,469,14130.33
2020,4,15,CN,FOB,R001,Walmart,B027,Mighty Express,513,29219.8
2020,5,25,US,FOB,R004,Target,B043,Big Potato Games,277,9807.64
2020,1,15,CN,FOB,R001,Walmart,B075,Ionix Dragons,460,26681.91
2020,11,22,AA,FOB,R002,Amazon,B040,Adult Puzzles,172,7788.82
2020,4,18,MX,FOB,R002,Amazon,B011,Orbeez,278,9596.27
2020,9,21,AA,FOB,R001,Walmart,B037,Marbles,592,38493.13
2020,11,22,AU,FOB,R027,Coles,B056,Batman,306,7327.89
2020,10,23,CA,FOB,R025,Sobeys,B010,MoonLite,352,21300.53
2020,2,19,CN,DOM,R002,Amazon,B014,PixOs,311,19535.1
2020,2,11,WE,DOM,R002,Amazon,B002,Text Cool,278,6677.81
2020,8,12,US,FOB,R005,Best Buy,B001,Art,273,16685.6
2020,1,17,ES,FOB,R001,Walmart,B004,Cool Maker,483,14998.79
2020,4,17,CN,DOM,R002,Amazon,B034,Dora the Explorer,242,12962.8
2020,5,13,PT,FOB,R002,Amazon,B051,Dragamonz,201,2774.06
2020,8,10,IT,DOM,R001,Walmart,B005,Knits Cool,512,12597.28
2020,6,17,MX,DOM,R001,Walmart,B019,Furprize,510,9440.7
2020,6,21,UK,DOM,R010,Waitrose,B026,Crystal Dragons,168,5241.38
2020,8,15,BE,FOB,R002,Amazon,B002,Text Cool,221,14775.04
2020,2,10,CH,FOB,R002,Amazon,B020,Magic Blanket Babies,342,10833.53
2020,7,18,IN,FOB,R013,DMart,B068,Gund License Pusheen,194,9499.85
2020,4,25,SK,DOM,R001,Walmart,B075,Ionix Dragons,511,25145.16
2020,4,18,CA,FOB,R002,Amazon,B052,Ionix Pokemon,242,5751.91
2020,2,22,AT,DOM,R002,Amazon,B073,Redakai,190,5773.52
2020,3,18,US,DOM,R005,Best Buy,B023,DigiBird,301,12371.55
2020,4,10,WE,DOM,R002,Amazon,B040,Adult Puzzles,252,3462.85
2020,5,15,UK,FOB,R010,Waitrose,B068,Gund License Pusheen,257,5436.5
2020,2,18,PL,FOB,R001,Walmart,B004,Cool Maker,490,11110.59
2020,3,10,MX,DOM,R002,Amazon,B047,Air Hogs,263,5866.24
2020,9,11,PL,DOM,R001,Walmart,B058,DC Universe,502,13150.2
2020,2,25,AA,DOM,R002,Amazon,B045,Rubiks,293,6083.39
2020,1,11,RO,FOB,R001,Walmart,B040,Adult Puzzles,530,28804.9
2020,6,19,AU,FOB,R027,Coles,B014,PixOs,254,9027.87
2020,10,24,DE,FOB,R015,Aldi,B027,Mighty Express,275,7636.6
2020,3,25,CN,DOM,R002,Amazon,B057,Ben 10,213,13242.53
2020,6,24,SK,DOM,R001,Walmart,B072,Gund License Paw Patrol,444,17896.41
2020,4,21,MX,DOM,R001,Walmart,B071,Gund License Disney,474,26627.42
2020,5,20,PT,DOM,R002,Amazon,B072,Gund License Paw Patrol,235,8926.85
2020,10,23,CN,FOB,R002,Amazon,B046,Puzz4D Brand,217,4294.7
2020,12,19,IN,FOB,R002,Amazon,B072,Gund License Paw Patrol,268,13459.43
2020,12,11,AU,DOM,R028,IGA,B031,Paw Patrol,394,23243.68
2020,7,23,IN,DOM,R014,Spencer,B073,Redakai,245,16832.91
2020,2,25,WE,DOM,R002,Amazon,B073,Redakai,272,11638.63
2020,1,24,NL,FOB,R001,Walmart,B069,Gund License Vida the Vet,480,23608.94
2020,4,19,PT,DOM,R002,Amazon,B064,TMNT,331,11048.38
2020,2,14,RO,FOB,R002,Amazon,B044,Hedbanz,289,16590.65
2020,5,18,AT,DOM,R002,Amazon,B062,SONY PLAYSTATION,296,9928.62
2020,10,11,RO,DOM,R002,Amazon,B016,Purse Pets,189,12723.45
2020,6,18,WE,FOB,R002,Amazon,B046,Puzz4D Brand,276,11506.09
2020,9,19,US,FOB,R001,Walmart,B015,Masha & The Bear,474,17299.58
2020,3,15,CA,FOB,R025,Sobeys,B004,Cool Maker,307,10511.69
2020,10,17,IN,DOM,R013,DMart,B071,Gund License Disney,238,5969.02
2020,11,16,WE,DOM,R002,Amazon,B073,Redakai,332,14944.21
2020,5,13,AT,FOB,R001,Walmart,B026,Crystal Dragons,523,29491.63
2020,7,24,FR,DOM,R002,Amazon,B055,Angry Birds,312,7988.0
2020,2,18,MX,FOB,R002,Amazon,B031,Paw Patrol,261,7145.71
2020,8,12,CA,DOM,R025,Sobeys,B020,Magic Blanket Babies,292,8503.33
2020,6,16,UK,FOB,R009,Asda,B015,Masha & The Bear,248,16494.08
2020,6,23,DE,DOM,R002,Amazon,B026,Crystal Dragons,154,9299.25
2020,5,13,RO,FOB,R001,Walmart,B020,Magic Blanket Babies,562,24656.51
2020,11,12,CN,FOB,R001,Walmart,B012,Paw Patrol Activity,586,8237.21
2020,9,21,RO,DOM,R001,Walmart,B060,Monster Trucks,537,32614.19
2020,1,10,IN,DOM,R012,Big Bazaar,B071,Gund License Disney,206,7221.34
2020,7,23,CZ,DOM,R002,Amazon,B005,Knits Cool,271,14804.44
2020,9,18,AA,FOB,R002,Amazon,B010,MoonLite,209,2856.86
2020,1,23,CA,DOM,R002,Amazon,B028,Rusty Rivets,280,3424.99
2020,7,11,CA,FOB,R001,Walmart,B054,Spy Gear,432,22614.76
2020,3,13,CN,DOM,R002,Amazon,B012,Paw Patrol Activity,228,12970.73
2020,4,11,WE,DOM,R002,Amazon,B066,GUND,269,16006.16
2020,10,25,PL,FOB,R001,Walmart,B020,Magic Blanket Babies,500,13300.15
2020,6,11,CA,DOM,R002,Amazon,B073,Redakai,245,4466.56
2020,2,17,CZ,DOM,R001,Walmart,B042,Board Games,501,7660.7
2020,5,21,FR,FOB,R001,Walmart,B058,DC Universe,523,12361.54
2020,5,21,RO,FOB,R002,Amazon,B013,Aqua Dots,271,12214.69
2020,5,18,RO,FOB,R001,Walmart,B067,Gund License Train Dragon,456,28569.87
2020,3,13,US,FOB,R001,Walmart,B056,Batman,539,21828.9
2020,6,22,IT,DOM,R001,Walmart,B023,DigiBird,487,23663.04
2020,12,25,NL,DOM,R002,Amazon,B026,Crystal Dragons,324,7776.68
2020,9,13,CN,DOM,R001,Walmart,B073,Redakai,512,21424.23
2020,12,23,CN,DOM,R001,Walmart,B053,Minecraft,487,9074.1
2020,6,13,DE,DOM,R016,Lidl,B035,GabbysDollhouseValue,204,9362.53
2020,10,15,AU,DOM,R026,Woolworths AU,B056,Batman,302,13595.62
2020,4,25,IT,FOB,R002,Amazon,B016,Purse Pets,307,14667.18
2020,2,10,AA,DOM,R002,Amazon,B039,Cardinal Games,201,11894.29
2020,12,20,AT,FOB,R001,Walmart,B004,Cool Maker,484,19105.32
2020,5,25,AA,DOM,R002,Amazon,B062,SONY PLAYSTATION,265,14446.9
2020,9,21,IT,FOB,R002,Amazon,B047,Air Hogs,275,7523.08
2020,3,16,PL,FOB,R001,Walmart,B043,Big Potato Games,480,21300.14
2020,1,16,CZ,DOM,R001,Walmart,B017,BITZEE,500,26904.64
2020,12,13,CA,DOM,R002,Amazon,B022,Zoobles,245,7752.21
2020,6,21,NL,FOB,R001,Walmart,B067,Gund License Train Dragon,525,16820.92
2020,7,19,ES,DOM,R002,Amazon,B007,Kinetic Rock,252,13278.29
2020,4,16,CA,FOB,R002,Amazon,B059,Black Adam Movie,177,7583.72
2020,3,25,UK,DOM,R001,Walmart,B004,Cool Maker,529,24622.55
2020,5,20,CH,DOM,R002,Amazon,B042,Board Games,198,9889.34
2020,8,20,AU,FOB,R001,Walmart,B047,Air Hogs,565,22776.87
2020,10,16,MX,FOB,R002,Amazon,B074,Super Dinosaur,250,5906.34
2020,8,21,IT,FOB,R001,Walmart,B019,Furprize,559,32429.56
2020,9,20,MX,DOM,R001,Walmart,B017,BITZEE,543,11019.65
2020,3,18,CA,DOM,R002,Amazon,B020,Magic Blanket Babies,264,14061.32
2020,9,16,UK,DOM,R002,Amazon,B004,Cool Maker,283,19164.38
2020,7,20,FR,DOM,R002,Amazon,B045,Rubiks,211,4824.32
2020,6,20,BE,DOM,R001,Walmart,B049,Tech Deck,546,22086.87
2020,7,16,PL,FOB,R002,Amazon,B008,Kinetic Sand,272,5482.68
2020,3,12,UK,FOB,R009,Asda,B069,Gund License Vida the Vet,158,5477.55
2020,5,24,CH,DOM,R001,Walmart,B042,Board Games,468,23941.86
2020,8,20,UK,DOM,R009,Asda,B018,Cheeky Chonks,250,3452.94
2020,9,12,RO,DOM,R001,Walmart,B057,Ben 10,458,21893.9
2020,11,11,PL,FOB,R001,Walmart,B001,Art,532,27079.85
2020,8,20,AU,FOB,R027,Coles,B031,Paw Patrol,339,9014.36
2020,8,23,IN,DOM,R014,Spencer,B017,BITZEE,207,6001.38
2020,12,25,RO,DOM,R002,Amazon,B063,Star Wars,289,10471.76
2020,2,22,RO,FOB,R002,Amazon,B061,Monster Jam,285,11019.36
2020,2,17,ES,FOB,R002,Amazon,B033,Firebuds,236,9830.71
2020,7,22,BE,FOB,R002,Amazon,B002,Text Cool,265,3770.1
2020,12,10,AA,DOM,R001,Walmart,B026,Crystal Dragons,552,30873.4
2020,2,14,FR,FOB,R001,Walmart,B056,Batman,525,33685.92
2020,8,24,AU,FOB,R001,Walmart,B054,Spy Gear,586,20430.49
2020,5,25,AT,FOB,R002,Amazon,B058,DC Universe,183,11108.13
2020,12,12,IT,FOB,R001,Walmart,B075,Ionix Dragons,468,18703.82
2020,3,23,DE,FOB,R017,Edeka,B073,Redakai,291,9271.99
2020,9,17,AU,DOM,R026,Woolworths AU,B005,Knits Cool,327,4914.62
2020,12,23,US,DOM,R001,Walmart,B030,Paw Value Channel,496,13547.6
2020,10,10,IN,DOM,R014,Spencer,B059,Black Adam Movie,288,6991.45
2020,10,14,US,FOB,R005,Best Buy,B034,Dora the Explorer,197,10092.52
2020,3,25,PT,FOB,R001,Walmart,B038,Party Other Games,527,24536.21
2020,1,21,AA,FOB,R001,Walmart,B041,Kids Puzzles,431,11708.79
2020,7,20,CZ,DOM,R002,Amazon,B056,Batman,290,7908.12
2020,5,18,UK,DOM,R008,Sainsbury,B048,HEX,270,14070.88
2020,11,23,MX,DOM,R001,Walmart,B029,Paw Patrol Construction,545,25329.73
2020,10,11,FR,FOB,R001,Walmart,B045,Rubiks,503,12427.51
2020,6,11,WE,DOM,R002,Amazon,B076,Flash,213,13851.61
2020,2,25,WE,DOM,R002,Amazon,B008,Kinetic Sand,265,13761.97
2020,9,21,CA,DOM,R002,Amazon,B011,Orbeez,296,13248.42
2020,5,23,CN,FOB,R002,Amazon,B059,Black Adam Movie,325,22495.15
2020,3,21,IN,FOB,R012,Big Bazaar,B037,Marbles,234,6343.85
2020,9,18,CZ,DOM,R001,Walmart,B036,Gabbys Dollhouse,503,21830.67
2020,4,15,UK,FOB,R007,Tesco,B061,Monster Jam,255,7221.67
2020,3,10,MX,FOB,R001,Walmart,B073,Redakai,452,14626.44
2020,8,23,CA,FOB,R025,Sobeys,B002,Text Cool,261,11595.47
2020,2,10,US,FOB,R005,Best Buy,B036,Gabbys Dollhouse,235,6858.79
2020,3,15,AT,DOM,R002,Amazon,B076,Flash,254,4162.0
2020,5,11,WE,FOB,R002,Amazon,B061,Monster Jam,293,12059.58
2020,11,18,WE,FOB,R001,Walmart,B056,Batman,513,24607.68
2020,9,24,BE,FOB,R002,Amazon,B053,Minecraft,245,16006.28
2020,2,13,PT,FOB,R002,Amazon,B048,HEX,303,4115.93
2020,4,10,AA,FOB,R001,Walmart,B071,Gund License Disney,492,31004.04
2020,8,19,BE,FOB,R001,Walmart,B043,Big Potato Games,566,29859.39
2020,12,10,PT,FOB,R001,Walmart,B038,Party Other Games,436,10195.97
2020,12,20,AU,FOB,R002,Amazon,B057,Ben 10,274,7310.2
2020,3,13,AU,FOB,R028,IGA,B022,Zoobles,243,14854.55
2020,3,22,US,DOM,R002,Amazon,B019,Furprize,236,9905.87
2020,1,18,DE,DOM,R002,Amazon,B060,Monster Trucks,224,12904.87
2020,5,12,IT,FOB,R002,Amazon,B005,Knits Cool,259,6010.55
2020,2,25,WE,FOB,R002,Amazon,B051,Dragamonz,191,7082.05
2020,3,10,US,DOM,R003,Costco,B012,Paw Patrol Activity,230,13852.81
2020,10,19,IN,DOM,R002,Amazon,B037,Marbles,194,8446.98
2020,11,23,DE,DOM,R017,Edeka,B071,Gund License Disney,238,13379.61
2020,1,12,CH,FOB,R001,Walmart,B011,Orbeez,530,27037.68
2020,10,22,IT,FOB,R002,Amazon,B044,Hedbanz,233,3209.84
2020,2,12,BE,DOM,R001,Walmart,B033,Firebuds,575,25419.64
2020,11,18,IN,DOM,R002,Amazon,B021,Whiffies,219,12904.69
2020,2,16,PT,FOB,R001,Walmart,B072,Gund License Paw Patrol,458,11823.65
2020,8,10,FR,DOM,R001,Walmart,B038,Party Other Games,439,19822.42
2020,8,12,CH,FOB,R002,Amazon,B024,Hatchimals,155,10486.74
2020,8,16,AT,FOB,R002,Amazon,B029,Paw Patrol Construction,282,5543.08
2020,3,23,RO,FOB,R001,Walmart,B063,Star Wars,499,11073.0
2020,3,24,IN,FOB,R013,DMart,B014,PixOs,236,4615.56
2020,12,13,AU,FOB,R002,Amazon,B044,Hedbanz,256,7331.06
2020,2,19,FR,DOM,R001,Walmart,B076,Flash,493,6182.76
2020,10,15,AU,DOM,R026,Woolworths AU,B067,Gund License Train Dragon,339,23694.84
2020,7,13,IT,FOB,R002,Amazon,B060,Monster Trucks,224,11699.89
2020,5,11,DE,DOM,R018,Rewe,B072,Gund License Paw Patrol,222,3960.82
2020,4,12,IT,FOB,R001,Walmart,B023,DigiBird,527,8840.07
2020,4,18,AA,DOM,R002,Amazon,B065,Teen Titans Go,275,19086.63
2020,1,11,AA,DOM,R001,Walmart,B068,Gund License Pusheen,496,8144.05
2020,6,17,CH,FOB,R001,Walmart,B040,Adult Puzzles,534,30792.03
2020,8,11,RO,DOM,R002,Amazon,B060,Monster Trucks,341,19955.15
2020,5,22,PL,FOB,R002,Amazon,B046,Puzz4D Brand,242,12210.6
2020,2,21,CZ,FOB,R002,Amazon,B062,SONY PLAYSTATION,239,5448.27
2020,5,14,AU,FOB,R001,Walmart,B057,Ben 10,529,33163.86
2020,1,16,CN,FOB,R002,Amazon,B021,Whiffies,264,17301.16
2020,9,17,IN,FOB,R001,Walmart,B010,MoonLite,491,8166.68
2020,6,21,CA,FOB,R023,Loblaws,B037,Marbles,280,3966.38
2020,12,23,BE,FOB,R002,Amazon,B069,Gund License Vida the Vet,309,20533.98
2020,1,21,AT,FOB,R001,Walmart,B041,Kids Puzzles,532,6640.18
2020,11,21,CA,DOM,R023,Loblaws,B008,Kinetic Sand,291,4242.48
2020,10,11,CZ,DOM,R002,Amazon,B050,Bakugan,293,10801.67
2020,1,10,SK,DOM,R001,Walmart,B030,Paw Value Channel,631,19830.48
2020,7,16,IN,FOB,R011,Reliance Retail,B072,Gund License Paw Patrol,240,13886.62
2020,6,23,IN,DOM,R001,Walmart,B066,GUND,504,18019.82
2020,1,18,MX,DOM,R001,Walmart,B003,Craft Cool,506,15571.53
2020,7,17,MX,FOB,R002,Amazon,B065,Teen Titans Go,317,8985.95
2020,1,13,US,FOB,R003,Costco,B008,Kinetic Sand,220,11007.17
2020,11,14,ES,DOM,R002,Amazon,B073,Redakai,211,5751.93
2020,1,10,SK,DOM,R001,Walmart,B001,Art,492,21769.29
2020,4,23,FR,DOM,R001,Walmart,B022,Zoobles,407,24325.57
2020,6,20,CH,FOB,R001,Walmart,B013,Aqua Dots,543,15237.95
2020,9,25,NL,DOM,R001,Walmart,B063,Star Wars,519,34528.66
2020,9,10,RO,DOM,R002,Amazon,B020,Magic Blanket Babies,256,5369.31
2020,3,20,PL,DOM,R001,Walmart,B016,Purse Pets,444,10819.72
2020,8,20,ES,FOB,R001,Walmart,B067,Gund License Train Dragon,536,7895.18
2020,10,17,PT,DOM,R001,Walmart,B008,Kinetic Sand,499,14860.99
2020,8,16,WE,FOB,R001,Walmart,B045,Rubiks,491,33456.08
2020,6,12,IT,DOM,R001,Walmart,B009,Meccano,478,25825.85
2020,2,12,CN,FOB,R001,Walmart,B003,Craft Cool,480,30099.57
2020,9,12,DE,FOB,R016,Lidl,B047,Air Hogs,249,6254.71
2020,12,21,RO,FOB,R002,Amazon,B039,Cardinal Games,223,5929.68
2020,2,13,IN,DOM,R002,Amazon,B033,Firebuds,274,12600.86
2020,12,23,UK,DOM,R009,Asda,B043,Big Potato Games,215,10140.13
2020,11,23,ES,FOB,R002,Amazon,B076,Flash,194,7348.83
2020,10,25,WE,FOB,R001,Walmart,B002,Text Cool,498,7605.32
2020,4,18,IN,DOM,R012,Big Bazaar,B060,Monster Trucks,243,8436.74
2020,9,17,IT,DOM,R002,Amazon,B001,Art,246,5688.87
2020,6,11,WE,DOM,R001,Walmart,B042,Board Games,467,13709.11
2020,7,18,SK,DOM,R002,Amazon,B005,Knits Cool,171,7356.38
2020,6,17,AT,FOB,R001,Walmart,B050,Bakugan,498,7971.96
2020,11,25,DE,DOM,R002,Amazon,B070,Gund Baby,239,10841.21
2020,10,21,CA,DOM,R023,Loblaws,B021,Whiffies,256,16446.89
2020,11,24,CZ,FOB,R002,Amazon,B012,Paw Patrol Activity,277,5799.67
2020,3,21,AT,FOB,R001,Walmart,B062,SONY PLAYSTATION,486,33334.34
2020,1,20,SK,DOM,R001,Walmart,B060,Monster Trucks,498,22885.22
2020,5,15,CN,DOM,R001,Walmart,B063,Star Wars,507,21309.52
2020,1,16,NL,FOB,R002,Amazon,B043,Big Potato Games,216,5012.51
2020,2,18,CZ,FOB,R001,Walmart,B026,Crystal Dragons,410,8173.5
2020,2,13,MX,FOB,R002,Amazon,B060,Monster Trucks,234,9185.3
2020,11,20,CZ,DOM,R002,Amazon,B060,Monster Trucks,339,13103.05
2020,10,25,CA,FOB,R001,Walmart,B011,Orbeez,478,28987.11
2020,8,10,WE,FOB,R001,Walmart,B064,TMNT,564,31718.79
2020,8,25,IN,FOB,R001,Walmart,B024,Hatchimals,435,27325.54
2020,12,25,CH,DOM,R001,Walmart,B008,Kinetic Sand,541,37644.74
2020,6,21,DE,FOB,R018,Rewe,B052,Ionix Pokemon,257,17886.01
2020,10,20,RO,DOM,R002,Amazon,B073,Redakai,320,16914.26
2020,9,20,PL,FOB,R002,Amazon,B037,Marbles,265,4868.38
2020,3,20,CZ,FOB,R001,Walmart,B060,Monster Trucks,405,11382.27
2020,2,17,CA,FOB,R001,Walmart,B047,Air Hogs,524,32744.25
2020,7,20,BE,FOB,R001,Walmart,B022,Zoobles,492,12083.66
2020,10,23,FR,DOM,R002,Amazon,B075,Ionix Dragons,293,15329.57
2020,7,13,PL,FOB,R001,Walmart,B059,Black Adam Movie,532,12635.35
2020,8,19,IT,FOB,R001,Walmart,B036,Gabbys Dollhouse,489,8883.27
2020,8,19,CA,FOB,R024,Metro,B017,BITZEE,261,3842.39
2020,9,10,MX,FOB,R001,Walmart,B037,Marbles,476,23008.95
2020,2,21,BE,DOM,R001,Walmart,B015,Masha & The Bear,561,34033.95
2020,9,11,UK,DOM,R007,Tesco,B050,Bakugan,214,12268.0
2020,7,20,US,DOM,R003,Costco,B060,Monster Trucks,242,5948.7
2020,8,18,AT,FOB,R002,Amazon,B027,Mighty Express,250,12657.83
2020,12,13,US,FOB,R004,Target,B042,Board Games,238,13790.11
2020,7,22,ES,DOM,R001,Walmart,B039,Cardinal Games,604,25904.92
2020,6,23,MX,DOM,R002,Amazon,B012,Paw Patrol Activity,215,3397.52
2020,1,13,BE,DOM,R002,Amazon,B066,GUND,295,18852.38
2020,12,22,MX,DOM,R002,Amazon,B013,Aqua Dots,258,11914.3
2020,9,15,AU,DOM,R028,IGA,B003,Craft Cool,311,10040.5
2020,9,20,UK,FOB,R007,Tesco,B055,Angry Birds,303,7551.11
2020,5,23,IN,DOM,R012,Big Bazaar,B045,Rubiks,317,18965.49
2020,6,11,IT,DOM,R002,Amazon,B066,GUND,310,13958.33
2020,10,18,NL,DOM,R001,Walmart,B071,Gund License Disney,562,9176.74
2020,3,25,IT,FOB,R002,Amazon,B006,Etch A Sketch,319,20336.76
2020,7,11,AT,FOB,R001,Walmart,B062,SONY PLAYSTATION,532,16897.45
2020,9,11,AU,DOM,R027,Coles,B046,Puzz4D Brand,268,16402.37
2020,1,18,UK,FOB,R008,Sainsbury,B001,Art,294,10895.67
2020,3,20,DE,FOB,R018,Rewe,B063,Star Wars,244,9448.92
2020,10,12,RO,FOB,R002,Amazon,B017,BITZEE,321,11893.96
2020,12,11,WE,FOB,R002,Amazon,B036,Gabbys Dollhouse,278,15617.38
2020,8,25,CN,DOM,R002,Amazon,B014,PixOs,232,9990.03
2020,4,10,FR,FOB,R002,Amazon,B041,Kids Puzzles,217,6424.41
2020,9,17,SK,DOM,R002,Amazon,B015,Masha & The Bear,265,13542.38
2020,11,16,NL,DOM,R002,Amazon,B029,Paw Patrol Construction,264,14545.7
2020,9,23,AA,DOM,R002,Amazon,B028,Rusty Rivets,252,15488.3
2020,1,20,WE,DOM,R002,Amazon,B075,Ionix Dragons,237,7966.69
2020,4,14,WE,DOM,R002,Amazon,B073,Redakai,195,8667.78
2020,7,16,BE,FOB,R001,Walmart,B066,GUND,476,9488.71
2020,11,18,RO,DOM,R002,Amazon,B002,Text Cool,216,13914.86
2020,4,23,FR,FOB,R002,Amazon,B073,Redakai,230,13330.6
2020,11,20,ES,FOB,R001,Walmart,B059,Black Adam Movie,491,15799.95
2020,4,17,US,FOB,R003,Costco,B070,Gund Baby,215,4519.95
2020,1,12,BE,DOM,R002,Amazon,B003,Craft Cool,291,12988.48
2020,6,25,WE,DOM,R001,Walmart,B031,Paw Patrol,473,27725.27
2020,3,19,UK,FOB,R002,Amazon,B005,Knits Cool,243,8878.55
2020,3,18,CN,DOM,R001,Walmart,B066,GUND,494,32579.01
2020,8,15,ES,DOM,R002,Amazon,B011,Orbeez,261,5552.51
2020,1,18,CZ,FOB,R002,Amazon,B045,Rubiks,253,4050.84
2020,3,23,CA,DOM,R002,Amazon,B026,Crystal Dragons,228,4188.07
2020,5,24,SK,DOM,R001,Walmart,B075,Ionix Dragons,410,19861.48
2020,7,18,FR,FOB,R001,Walmart,B038,Party Other Games,448,29878.51
2020,2,25,AA,DOM,R001,Walmart,B051,Dragamonz,426,18201.82
2020,6,14,US,DOM,R003,Costco,B016,Purse Pets,272,15738.55
2020,2,23,CA,FOB,R025,Sobeys,B002,Text Cool,281,10094.29
2020,1,12,MX,FOB,R001,Walmart,B009,Meccano,553,14437.56
2020,7,19,CN,DOM,R001,Walmart,B073,Redakai,477,16535.43
2020,3,15,PT,FOB,R001,Walmart,B027,Mighty Express,550,33922.2
2020,8,10,PT,DOM,R002,Amazon,B074,Super Dinosaur,279,16633.78
2020,10,10,UK,DOM,R008,Sainsbury,B052,Ionix Pokemon,273,10916.28
2020,12,22,AU,DOM,R001,Walmart,B001,Art,527,8189.45
2020,6,13,BE,DOM,R002,Amazon,B041,Kids Puzzles,207,7288.69
2020,11,10,MX,DOM,R002,Amazon,B035,GabbysDollhouseValue,229,11307.07
2020,11,20,IT,FOB,R001,Walmart,B016,Purse Pets,480,17084.63
2020,6,13,CA,DOM,R023,Loblaws,B020,Magic Blanket Babies,340,19545.04
2020,4,21,CA,FOB,R024,Metro,B067,Gund License Train Dragon,332,22237.09
2020,7,23,PL,FOB,R002,Amazon,B011,Orbeez,215,6398.07
2020,1,18,NL,DOM,R001,Walmart,B003,Craft Cool,489,16046.71
2020,8,10,AU,DOM,R028,IGA,B005,Knits Cool,330,16376.83
2020,2,11,ES,FOB,R001,Walmart,B004,Cool Maker,456,17285.29
2020,9,17,MX,DOM,R001,Walmart,B017,BITZEE,517,33600.75
2020,8,15,UK,DOM,R010,Waitrose,B007,Kinetic Rock,219,2734.3
2020,11,15,US,FOB,R002,Amazon,B065,Teen Titans Go,225,12417.89
2020,10,21,NL,DOM,R001,Walmart,B031,Paw Patrol,494,30192.15
2020,6,17,UK,FOB,R010,Waitrose,B013,Aqua Dots,160,5562.67
2020,8,12,AU,FOB,R026,Woolworths AU,B012,Paw Patrol Activity,256,14076.16
2020,5,24,CN,DOM,R001,Walmart,B021,Whiffies,516,26926.93
2020,12,25,CN,DOM,R002,Amazon,B029,Paw Patrol Construction,268,17239.03
2020,8,10,NL,FOB,R002,Amazon,B031,Paw Patrol,291,10252.65
2020,6,21,ES,FOB,R001,Walmart,B045,Rubiks,472,27453.68
2020,3,24,FR,FOB,R001,Walmart,B013,Aqua Dots,440,10829.81
2020,11,15,BE,DOM,R002,Amazon,B049,Tech Deck,211,5495.45
2020,4,19,BE,DOM,R002,Amazon,B035,GabbysDollhouseValue,163,10176.68
2020,12,11,SK,FOB,R001,Walmart,B001,Art,516,35933.64
2020,10,21,AU,FOB,R002,Amazon,B054,Spy Gear,164,2533.16
2020,5,25,SK,FOB,R002,Amazon,B073,Redakai,254,12560.97
2020,10,10,FR,FOB,R001,Walmart,B057,Ben 10,507,21056.7
2020,3,16,PT,FOB,R002,Amazon,B051,Dragamonz,276,16583.13
2020,9,25,ES,DOM,R001,Walmart,B063,Star Wars,489,32768.7
2020,1,15,NL,DOM,R001,Walmart,B063,Star Wars,521,26300.21
2020,3,21,PL,FOB,R002,Amazon,B054,Spy Gear,255,14086.15
2020,8,11,US,DOM,R002,Amazon,B047,Air Hogs,176,10937.7
2020,12,12,AA,DOM,R001,Walmart,B071,Gund License Disney,474,23717.58
2020,7,17,IN,DOM,R014,Spencer,B005,Knits Cool,297,6920.17
2020,10,20,AU,FOB,R001,Walmart,B018,Cheeky Chonks,587,27067.82
2020,2,17,UK,DOM,R008,Sainsbury,B067,Gund License Train Dragon,196,7241.32
2020,1,20,CN,FOB,R002,Amazon,B008,Kinetic Sand,270,14891.26
2020,11,16,ES,FOB,R002,Amazon,B016,Purse Pets,283,18661.13
2020,8,22,RO,FOB,R002,Amazon,B030,Paw Value Channel,326,19081.16
2020,6,23,PL,DOM,R002,Amazon,B016,Purse Pets,224,7884.2
2020,12,13,AT,DOM,R002,Amazon,B030,Paw Value Channel,294,16133.39
2020,8,16,SK,FOB,R002,Amazon,B051,Dragamonz,233,11859.22
2020,12,19,AT,FOB,R001,Walmart,B011,Orbeez,474,30753.93
2020,5,16,AT,FOB,R002,Amazon,B075,Ionix Dragons,228,3158.67
2020,3,11,AA,DOM,R001,Walmart,B003,Craft Cool,531,27825.86
2020,1,13,FR,FOB,R001,Walmart,B018,Cheeky Chonks,534,35575.33
2020,4,19,ES,DOM,R001,Walmart,B056,Batman,472,10915.67
2020,9,25,CZ,FOB,R001,Walmart,B056,Batman,528,25069.76
2020,7,10,WE,FOB,R002,Amazon,B011,Orbeez,207,13003.27
2020,10,20,DE,FOB,R017,Edeka,B028,Rusty Rivets,233,14197.79
2020,12,13,UK,FOB,R009,Asda,B029,Paw Patrol Construction,193,6207.87
2020,1,22,NL,DOM,R002,Amazon,B030,Paw Value Channel,219,10119.18
2020,8,23,CZ,FOB,R001,Walmart,B021,Whiffies,523,32507.98
2020,5,20,CH,FOB,R001,Walmart,B073,Redakai,510,17035.2
2020,11,11,MX,FOB,R001,Walmart,B042,Board Games,464,29663.76
